Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Satisfaccion,Temperatura,Precipitacion,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2020,4,Rusia,2.932,Baja,Individual,"18,2","42,0",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,12"
2020,4,Rusia,65,Baja,Individual,"17,5","40,1",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,23"
2020,4,Rusia,81,Baja,Paquete,"18,9","43,6",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,3"
2020,4,Rusia,41,Baja,Paquete,"18,7","43,6",Cataluña,Tren,No disponible,No disponible,No disponible,"8,43"
2020,5,Rusia,1.466,Baja,Individual,"18,9","48,2",Andalucía,Aeropuerto,No disponible,No disponible,No disponible,"8,67"
2020,5,Rusia,33,Baja,Individual,"18,8","45,1",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,48"
2020,5,Rusia,41,Baja,Individual,"20,0","49,5",Canarias,Puerto,No disponible,No disponible,No disponible,"8,68"
2020,5,Rusia,20,Baja,Individual,"20,2","47,9",Cataluña,Tren,No disponible,No disponible,No disponible,"8,52"
2020,6,Rusia,2.199,Baja,Individual,"23,0","20,6",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,45"
2020,6,Rusia,49,Baja,Individual,"25,8","23,9",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,51"
2020,6,Rusia,61,Baja,Individual,"25,2","20,7",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,54"
2020,6,Rusia,30,Baja,Individual,"25,5","21,7",Cataluña,Tren,No disponible,No disponible,No disponible,"8,65"
2020,7,Rusia,2.932,Baja,Individual,"28,8","14,7",Canarias,Aeropuerto,No disponible,No disponible,No disponible,"8,59"
2020,7,Rusia,65,Baja,Individual,"27,2","11,5",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,59"
2020,7,Rusia,81,Baja,Paquete,"28,9","18,4",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,96"
2020,7,Rusia,41,Baja,Individual,"27,3","13,2",Cataluña,Tren,No disponible,No disponible,No disponible,"8,77"
2020,8,Rusia,3.665,Baja,Individual,"25,3","12,1",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,85"
2020,8,Rusia,82,Baja,Individual,"26,3","19,4",Canarias,Carretera,No disponible,No disponible,No disponible,"8,68"
2020,8,Rusia,101,Baja,Individual,"25,8","14,0",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,86"
2020,8,Rusia,51,Baja,Individual,"26,9","13,9",Cataluña,Tren,No disponible,No disponible,No disponible,"8,81"
2020,9,Rusia,2.932,Baja,Individual,"22,9","36,8",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,57"
2020,9,Rusia,65,Baja,Individual,"24,6","30,8",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,57"
2020,9,Rusia,81,Baja,Individual,"24,6","34,8",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,66"
2020,9,Rusia,41,Baja,Individual,"23,4","37,8",Andalucía,Tren,No disponible,No disponible,No disponible,"8,54"
2020,10,Rusia,2.932,Baja,Individual,"22,0","44,7",Andalucía,Aeropuerto,No disponible,No disponible,No disponible,"8,32"
2020,10,Rusia,65,Baja,Individual,"21,0","46,0",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,29"
2020,10,Rusia,81,Baja,Paquete,"19,1","46,0",Canarias,Puerto,No disponible,No disponible,No disponible,"8,48"
2020,10,Rusia,41,Baja,Paquete,"20,2","41,1",Andalucía,Tren,No disponible,No disponible,No disponible,"8,55"
2020,11,Rusia,2.199,Baja,Individual,"14,1","44,5",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,38"
2020,11,Rusia,49,Baja,Individual,"16,6","46,2",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,45"
2020,11,Rusia,61,Baja,Individual,"16,7","40,2",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,39"
2020,11,Rusia,30,Baja,Individual,"17,6","48,0",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,3"
2020,12,Rusia,733,Baja,Paquete,"11,2","32,8",Canarias,Aeropuerto,No disponible,No disponible,No disponible,"8,69"
2020,12,Rusia,16,Baja,Individual,"11,6","34,0",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,12"
2020,12,Rusia,20,Baja,Individual,"11,5","31,9",Canarias,Puerto,No disponible,No disponible,No disponible,"8,41"
2020,12,Rusia,10,Baja,Individual,"15,0","31,2",Cataluña,Tren,No disponible,No disponible,No disponible,"8,07"
2021,1,Rusia,3.215,Baja,Individual,"11,9","31,5",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,43"
2021,1,Rusia,101,Baja,Individual,"10,3","30,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,28"
2021,1,Rusia,13,Baja,Individual,"11,9","32,8",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,07"
2021,1,Rusia,27,Baja,Individual,"11,1","36,8",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,35"
2021,2,Rusia,2.572,Baja,Individual,"13,7","30,8",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,39"
2021,2,Rusia,81,Baja,Individual,"12,4","37,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,34"
2021,2,Rusia,11,Baja,Paquete,"12,2","30,4",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,77"
2021,2,Rusia,21,Baja,Individual,"12,8","35,6",Cataluña,Tren,No disponible,No disponible,No disponible,"8,28"
2021,3,Rusia,3.215,Baja,Individual,"13,6","38,0",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,16"
2021,3,Rusia,101,Baja,Individual,"14,1","36,6",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,2"
2021,3,Rusia,13,Baja,Individual,"14,7","37,5",Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,"8,06"
2021,3,Rusia,27,Baja,Individual,"16,2","31,1",Cataluña,Tren,No disponible,No disponible,No disponible,"8,11"
2021,4,Rusia,3.858,Baja,Individual,"15,7","44,4",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,3"
2021,4,Rusia,121,Baja,Individual,"18,3","41,2",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,0"
2021,4,Rusia,16,Baja,Individual,"18,0","42,3",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,24"
2021,4,Rusia,32,Baja,Individual,"17,8","48,9",Cataluña,Tren,No disponible,No disponible,No disponible,"8,31"
2021,5,Rusia,5.144,Baja,Individual,"21,4","45,8",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,53"
2021,5,Rusia,161,Baja,Individual,"20,9","42,9",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,52"
2021,5,Rusia,21,Baja,Individual,"20,6","41,4",Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,"8,69"
2021,5,Rusia,43,Baja,Individual,"18,6","44,0",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,56"
2021,6,Rusia,10.932,Media,Individual,"24,7","27,3",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,46"
2021,6,Rusia,342,Media,Individual,"25,9","21,7",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,52"
2021,6,Rusia,46,Media,Individual,"24,1","29,6",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,47"
2021,6,Rusia,91,Media,Individual,"23,9","27,9",Cataluña,Tren,No disponible,No disponible,No disponible,"8,65"
2021,7,Rusia,19.290,Alta,Individual,"27,8","18,6",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,55"
2021,7,Rusia,604,Alta,Individual,"27,5","17,2",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,5"
2021,7,Rusia,81,Alta,Paquete,"27,3","13,4",Cataluña,Puerto,No disponible,No disponible,No disponible,"9,01"
2021,7,Rusia,161,Alta,Individual,"28,0","12,2",Comunidad Valenciana,Tren,No disponible,No disponible,No disponible,"8,73"
2021,8,Rusia,18.647,Alta,Individual,"26,7","15,5",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,65"
2021,8,Rusia,584,Alta,Individual,"26,8","19,2",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"8,71"
2021,8,Rusia,78,Alta,Individual,"28,6","11,3",Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,"8,53"
2021,8,Rusia,156,Alta,Individual,"26,2","16,1",Cataluña,Tren,No disponible,No disponible,No disponible,"8,53"
2021,9,Rusia,19.934,Alta,Individual,"23,4","30,9",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,69"
2021,9,Rusia,624,Alta,Individual,"22,0","30,0",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,62"
2021,9,Rusia,83,Alta,Individual,"24,9","35,9",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,6"
2021,9,Rusia,166,Alta,Individual,"22,7","31,2",Comunidad Valenciana,Tren,No disponible,No disponible,No disponible,"8,57"
2021,10,Rusia,18.005,Alta,Individual,"20,8","46,7",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,11"
2021,10,Rusia,564,Alta,Individual,"18,6","46,2",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,44"
2021,10,Rusia,75,Alta,Individual,"21,8","41,0",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,48"
2021,10,Rusia,150,Alta,Individual,"21,0","46,4",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,33"
2021,11,Rusia,13.503,Media-Alta,Individual,"14,4","48,5",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,33"
2021,11,Rusia,423,Media-Alta,Individual,"14,6","42,9",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,01"
2021,11,Rusia,56,Media-Alta,Individual,"15,8","46,7",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,04"
2021,11,Rusia,113,Media-Alta,Individual,"17,5","48,1",Cataluña,Tren,No disponible,No disponible,No disponible,"8,19"
2021,12,Rusia,10.288,Media,Individual,"11,9","39,0",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,13"
2021,12,Rusia,322,Media,Individual,"13,0","37,0",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,16"
2021,12,Rusia,43,Media,Individual,"14,4","37,3",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,24"
2021,12,Rusia,86,Media,Individual,"11,6","38,8",Cataluña,Tren,No disponible,No disponible,No disponible,"8,15"
2022,1,Rusia,17.021,Media,Paquete,"13,9","32,4",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,64"
2022,1,Rusia,0,Media,Individual,"11,4","36,0",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,02"
2022,1,Rusia,348,Media,Individual,"13,1","32,5",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,13"
2022,1,Rusia,35,Media,Individual,"13,4","35,3",Cataluña,Tren,No disponible,No disponible,No disponible,"8,35"
2022,2,Rusia,11.784,Baja,Individual,"11,4","37,3",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,3"
2022,2,Rusia,0,Baja,Individual,"14,3","33,9",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,2"
2022,2,Rusia,241,Baja,Individual,"12,3","36,1",Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,"8,03"
2022,2,Rusia,24,Baja,Individual,"14,1","37,8",Cataluña,Tren,No disponible,No disponible,No disponible,"8,09"
2022,3,Rusia,15.713,Media,Individual,"13,5","37,2",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,22"
2022,3,Rusia,0,Media,Individual,"14,2","38,2",Canarias,Carretera,No disponible,No disponible,No disponible,"8,14"
2022,3,Rusia,321,Media,Individual,"16,2","30,5",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,13"
2022,3,Rusia,32,Media,Individual,"14,6","30,4",Andalucía,Tren,No disponible,No disponible,No disponible,"8,39"
2022,4,Rusia,14.403,Baja,Individual,"15,1","43,6",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,09"
2022,4,Rusia,0,Baja,Individual,"15,5","41,2",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"8,32"
2022,4,Rusia,295,Baja,Individual,"15,6","48,7",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,01"
2022,4,Rusia,29,Baja,Individual,"16,2","46,3",Cataluña,Tren,No disponible,No disponible,No disponible,"8,17"
2022,5,Rusia,18.331,Media,Individual,"19,8","46,3",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,66"
2022,5,Rusia,0,Media,Individual,"21,6","43,0",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"8,59"
2022,5,Rusia,375,Media,Individual,"19,8","42,1",Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,"8,63"
2022,5,Rusia,37,Media,Individual,"20,4","49,4",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,56"
2022,6,Rusia,30.115,Media-Alta,Individual,"22,5","20,5",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,51"
2022,6,Rusia,0,Media-Alta,Individual,"22,4","22,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,44"
2022,6,Rusia,616,Media-Alta,Individual,"22,5","23,0",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,47"
2022,6,Rusia,62,Media-Alta,Individual,"24,9","27,1",Cataluña,Tren,No disponible,No disponible,No disponible,"8,45"
2022,7,Rusia,31.424,Alta,Individual,"27,2","14,1",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,65"
2022,7,Rusia,0,Alta,Individual,"27,7","13,3",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,79"
2022,7,Rusia,643,Alta,Individual,"26,1","11,1",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,84"
2022,7,Rusia,64,Alta,Individual,"25,6","15,0",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,6"
2022,8,Rusia,32.734,Alta,Individual,"28,1","11,3",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,74"
2022,8,Rusia,0,Alta,Individual,"28,0","11,4",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,78"
2022,8,Rusia,669,Alta,Individual,"25,9","10,4",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,86"
2022,8,Rusia,67,Alta,Individual,"28,2","15,3",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,72"
2022,9,Rusia,28.806,Media-Alta,Individual,"22,0","39,5",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,63"
2022,9,Rusia,0,Media-Alta,Individual,"24,7","36,1",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"8,57"
2022,9,Rusia,589,Media-Alta,Individual,"22,2","35,8",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,68"
2022,9,Rusia,59,Media-Alta,Individual,"25,5","38,0",Cataluña,Tren,No disponible,No disponible,No disponible,"8,67"
2022,10,Rusia,23.568,Media-Alta,Individual,"19,5","41,3",Andalucía,Aeropuerto,No disponible,No disponible,No disponible,"8,03"
2022,10,Rusia,0,Media-Alta,Individual,"20,4","49,4",Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,"8,13"
2022,10,Rusia,482,Media-Alta,Individual,"21,2","42,2",Canarias,Puerto,No disponible,No disponible,No disponible,"8,39"
2022,10,Rusia,48,Media-Alta,Individual,"20,0","48,8",Cataluña,Tren,No disponible,No disponible,No disponible,"8,1"
2022,11,Rusia,20.950,Media,Paquete,"16,3","43,5",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,79"
2022,11,Rusia,0,Media,Individual,"17,8","49,8",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"8,41"
2022,11,Rusia,428,Media,Individual,"15,5","41,1",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,32"
2022,11,Rusia,43,Media,Individual,"15,4","48,3",Andalucía,Tren,No disponible,No disponible,No disponible,"8,24"
2022,12,Rusia,17.021,Media,Individual,"11,9","39,5",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,27"
2022,12,Rusia,0,Media,Individual,"12,6","33,3",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,23"
2022,12,Rusia,348,Media,Individual,"12,2","30,6",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,5"
2022,12,Rusia,35,Media,Individual,"11,1","34,8",Andalucía,Tren,No disponible,No disponible,No disponible,"8,47"
2023,1,Rusia,30.376,Media-Alta,Individual,"13,4","30,3",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,13"
2023,1,Rusia,156,Media-Alta,Individual,"11,1","35,2",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,3"
2023,1,Rusia,562,Media-Alta,Individual,"12,0","37,9",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,09"
2023,1,Rusia,156,Media-Alta,Individual,"12,7","31,8",País Vasco,Tren,No disponible,No disponible,No disponible,"8,08"
2023,2,Rusia,20.784,Media,Individual,"14,1","36,8",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,41"
2023,2,Rusia,107,Media,Individual,"14,3","33,3",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,29"
2023,2,Rusia,384,Media,Individual,"12,2","34,5",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,13"
2023,2,Rusia,107,Media,Individual,"12,3","39,3",Cataluña,Tren,No disponible,No disponible,No disponible,"8,04"
2023,3,Rusia,19.186,Media,Individual,"13,3","37,0",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,28"
2023,3,Rusia,99,Media,Individual,"16,2","39,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,36"
2023,3,Rusia,355,Media,Individual,"16,0","30,0",País Vasco,Puerto,No disponible,No disponible,No disponible,"8,22"
2023,3,Rusia,99,Media,Individual,"13,3","33,1",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,26"
2023,4,Rusia,22.383,Media,Individual,"16,8","44,4",Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,"8,3"
2023,4,Rusia,115,Media,Individual,"15,2","48,1",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,09"
2023,4,Rusia,414,Media,Individual,"18,0","43,6",Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,"8,11"
2023,4,Rusia,115,Media,Individual,"18,4","48,7",País Vasco,Tren,No disponible,No disponible,No disponible,"8,42"
2023,5,Rusia,23.982,Media,Individual,"18,5","43,1",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,47"
2023,5,Rusia,123,Media,Individual,"18,5","47,3",País Vasco,Carretera,No disponible,No disponible,No disponible,"8,63"
2023,5,Rusia,444,Media,Individual,"21,3","49,1",Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,"8,48"
2023,5,Rusia,123,Media,Individual,"19,9","40,4",Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,"8,54"
2023,6,Rusia,25.580,Media,Individual,"24,8","25,7",Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,"8,57"
2023,6,Rusia,131,Media,Individual,"23,8","22,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,58"
2023,6,Rusia,473,Media,Individual,"23,1","21,8",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,49"
