Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Satisfaccion,Temperatura,Precipitacion,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2019,10,Bélgica,2.791,Media,Individual,"11,6","51,4",Canarias,Puerto,No disponible,No disponible,No disponible,"8,21"
2019,10,Bélgica,215,Media,Paquete,"13,7","55,7",Andalucía,Tren,No disponible,No disponible,No disponible,"8,49"
2019,11,Bélgica,136.090,Media,Paquete,"7,5","63,8",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,27"
2019,11,Bélgica,18.323,Media,Individual,"8,0","67,7",Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,"7,85"
2019,11,Bélgica,2.036,Media,Individual,"9,9","64,6",Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,"7,96"
2019,11,Bélgica,157,Media,Individual,"8,4","61,1",Cataluña,Tren,No disponible,No disponible,No disponible,"8,16"
2019,12,Bélgica,116.335,Baja,Paquete,"4,6","73,4",Baleares,Aeropuerto,No disponible,No disponible,No disponible,"8,21"
2019,12,Bélgica,15.663,Baja,Individual,"4,0","74,0",Andalucía,Carretera,No disponible,No disponible,No disponible,"7,91"
2019,12,Bélgica,1.740,Baja,Individual,"4,1","67,5",Canarias,Puerto,No disponible,No disponible,No disponible,"8,05"
2019,12,Bélgica,134,Baja,Paquete,"4,8","74,5",Comunidad Valenciana,Tren,No disponible,No disponible,No disponible,"8,41"
2020,1,Bélgica,94.437,Alta,Individual,"3,4","68,0",Andalucía,Aeropuerto,7786,1336140,881103,"8,27"
2020,1,Bélgica,22.787,Alta,Individual,"4,1","67,7",Cataluña,Carretera,7786,1336140,881103,"8,15"
2020,1,Bélgica,235,Alta,Individual,"4,9","62,1",Comunidad de Madrid,Puerto,7786,1336140,881103,"8,27"
2020,1,Bélgica,117,Alta,Individual,"4,6","62,6",Canarias,Tren,7786,1336140,881103,"8,1"
2020,2,Bélgica,108.782,Alta,Individual,"5,6","63,7",Canarias,Aeropuerto,7786,1336140,881103,"8,05"
2020,2,Bélgica,26.248,Alta,Individual,"4,6","59,6",Comunidad Valenciana,Carretera,7786,1336140,881103,"8,21"
2020,2,Bélgica,271,Alta,Individual,"4,7","58,2",Andalucía,Puerto,7786,1336140,881103,"7,98"
2020,2,Bélgica,135,Alta,Individual,"5,7","60,4",Comunidad de Madrid,Tren,7786,1336140,881103,"7,95"
2020,3,Bélgica,56.782,Media-Alta,Individual,"8,1","55,4",Cataluña,Aeropuerto,7786,1336140,881103,"8,09"
2020,3,Bélgica,13.701,Media-Alta,Individual,"9,2","52,1",Canarias,Carretera,7786,1336140,881103,"8,2"
2020,3,Bélgica,141,Media-Alta,Individual,"7,2","59,5",Canarias,Puerto,7786,1336140,881103,"7,91"
2020,3,Bélgica,71,Media-Alta,Individual,"8,5","54,3",Andalucía,Tren,7786,1336140,881103,"8,04"
2020,4,Bélgica,2.988,Baja,Individual,"10,2","53,3",Canarias,Aeropuerto,7786,1336140,881103,"8,34"
2020,4,Bélgica,721,Baja,Individual,"12,8","52,1",Comunidad Valenciana,Carretera,7786,1336140,881103,"8,15"
2020,4,Bélgica,7,Baja,Individual,"11,4","48,5",Andalucía,Puerto,7786,1336140,881103,"8,28"
2020,4,Bélgica,4,Baja,Individual,"10,6","49,5",Comunidad Valenciana,Tren,7786,1336140,881103,"8,14"
2020,5,Bélgica,1.793,Baja,Individual,"14,0","55,9",Comunidad Valenciana,Aeropuerto,7786,1336140,881103,"8,16"
2020,5,Bélgica,433,Baja,Individual,"14,7","57,3",Canarias,Carretera,7786,1336140,881103,"8,34"
2020,5,Bélgica,4,Baja,Individual,"16,1","55,2",Andalucía,Puerto,7786,1336140,881103,"8,25"
2020,5,Bélgica,2,Baja,Paquete,"13,9","55,4",Cataluña,Tren,7786,1336140,881103,"8,47"
2020,6,Bélgica,12.552,Baja,Individual,"18,1","77,3",Cataluña,Aeropuerto,7786,1336140,881103,"8,32"
2020,6,Bélgica,3.029,Baja,Individual,"16,4","75,3",Andalucía,Carretera,7786,1336140,881103,"8,78"
2020,6,Bélgica,31,Baja,Individual,"16,4","78,0",Comunidad Valenciana,Puerto,7786,1336140,881103,"8,61"
2020,6,Bélgica,16,Baja,Individual,"17,8","81,4",Andalucía,Tren,7786,1336140,881103,"8,38"
2020,7,Bélgica,128.506,Alta,Individual,"21,8","80,9",Comunidad Valenciana,Aeropuerto,7786,1336140,881103,"8,52"
2020,7,Bélgica,31.008,Alta,Individual,"18,0","80,1",Comunidad Valenciana,Carretera,7786,1336140,881103,"8,31"
2020,7,Bélgica,320,Alta,Individual,"21,6","85,6",Andalucía,Puerto,7786,1336140,881103,"8,6"
2020,7,Bélgica,160,Alta,Individual,"20,5","83,2",Comunidad de Madrid,Tren,7786,1336140,881103,"8,51"
2020,8,Bélgica,96.828,Alta,Individual,"18,2","77,2",Comunidad Valenciana,Aeropuerto,7786,1336140,881103,"8,79"
2020,8,Bélgica,23.364,Alta,Individual,"21,3","80,3",Cataluña,Carretera,7786,1336140,881103,"8,69"
2020,8,Bélgica,241,Alta,Paquete,"18,2","81,9",Canarias,Puerto,7786,1336140,881103,"8,89"
2020,8,Bélgica,120,Alta,Individual,"18,6","81,9",Canarias,Tren,7786,1336140,881103,"8,34"
2020,9,Bélgica,34.667,Baja,Individual,"15,5","64,8",Andalucía,Aeropuerto,7786,1336140,881103,"8,72"
2020,9,Bélgica,8.365,Baja,Individual,"18,7","67,5",Canarias,Carretera,7786,1336140,881103,"8,37"
2020,9,Bélgica,86,Baja,Individual,"15,1","64,1",Comunidad de Madrid,Puerto,7786,1336140,881103,"8,6"
2020,9,Bélgica,43,Baja,Paquete,"18,5","61,9",Cataluña,Tren,7786,1336140,881103,"8,9"
2020,10,Bélgica,32.874,Baja,Individual,"11,1","57,0",Comunidad Valenciana,Aeropuerto,7786,1336140,881103,"8,35"
2020,10,Bélgica,7.932,Baja,Individual,"11,6","54,0",Comunidad Valenciana,Carretera,7786,1336140,881103,"8,14"
2020,10,Bélgica,82,Baja,Individual,"11,5","51,2",Comunidad Valenciana,Puerto,7786,1336140,881103,"8,31"
2020,10,Bélgica,41,Baja,Individual,"14,5","53,7",Cataluña,Tren,7786,1336140,881103,"8,24"
2020,11,Bélgica,14.942,Baja,Paquete,"9,2","61,2",Cataluña,Aeropuerto,7786,1336140,881103,"8,21"
2020,11,Bélgica,3.605,Baja,Individual,"9,1","68,9",Comunidad de Madrid,Carretera,7786,1336140,881103,"7,83"
2020,11,Bélgica,37,Baja,Individual,"7,2","69,8",Comunidad de Madrid,Puerto,7786,1336140,881103,"8,02"
2020,11,Bélgica,19,Baja,Individual,"8,3","68,9",Comunidad de Madrid,Tren,7786,1336140,881103,"7,92"
2020,12,Bélgica,12.552,Baja,Individual,"4,3","65,8",Canarias,Aeropuerto,7786,1336140,881103,"8,14"
2020,12,Bélgica,3.029,Baja,Individual,"6,0","65,4",Andalucía,Carretera,7786,1336140,881103,"7,99"
2020,12,Bélgica,31,Baja,Individual,"5,0","71,9",Comunidad Valenciana,Puerto,7786,1336140,881103,"8,27"
2020,12,Bélgica,16,Baja,Individual,"4,0","73,3",Andalucía,Tren,7786,1336140,881103,"7,94"
2021,1,Bélgica,14.951,Baja,Individual,"3,0","63,3",Canarias,Aeropuerto,11973,2027595,1513520,"8,11"
2021,1,Bélgica,2.565,Baja,Individual,"3,4","67,2",Andalucía,Carretera,11973,2027595,1513520,"7,92"
2021,1,Bélgica,35,Baja,Individual,"3,6","67,1",Cataluña,Puerto,11973,2027595,1513520,"7,86"
2021,1,Bélgica,18,Baja,Individual,"3,9","64,2",Andalucía,Tren,11973,2027595,1513520,"8,26"
2021,2,Bélgica,12.459,Baja,Paquete,"5,1","64,6",Comunidad Valenciana,Aeropuerto,11973,2027595,1513520,"8,29"
2021,2,Bélgica,2.138,Baja,Individual,"5,9","62,3",Comunidad Valenciana,Carretera,11973,2027595,1513520,"7,98"
2021,2,Bélgica,29,Baja,Individual,"4,3","58,7",Cataluña,Puerto,11973,2027595,1513520,"8,29"
2021,2,Bélgica,15,Baja,Individual,"4,5","55,3",Canarias,Tren,11973,2027595,1513520,"8,21"
2021,3,Bélgica,14.951,Baja,Individual,"9,2","52,6",Comunidad Valenciana,Aeropuerto,11973,2027595,1513520,"7,96"
2021,3,Bélgica,2.565,Baja,Individual,"8,4","58,1",Andalucía,Carretera,11973,2027595,1513520,"7,9"
2021,3,Bélgica,35,Baja,Individual,"8,1","50,8",Andalucía,Puerto,11973,2027595,1513520,"8,16"
2021,3,Bélgica,18,Baja,Paquete,"7,6","51,0",Canarias,Tren,11973,2027595,1513520,"8,36"
2021,4,Bélgica,31.148,Baja,Paquete,"9,9","53,2",Baleares,Aeropuerto,11973,2027595,1513520,"8,6"
2021,4,Bélgica,5.344,Baja,Individual,"10,8","46,4",Comunidad Valenciana,Carretera,11973,2027595,1513520,"8,23"
2021,4,Bélgica,73,Baja,Individual,"11,9","49,2",Comunidad Valenciana,Puerto,11973,2027595,1513520,"8,33"
2021,4,Bélgica,37,Baja,Individual,"11,5","47,8",Andalucía,Tren,11973,2027595,1513520,"8,3"
2021,5,Bélgica,64.789,Baja,Individual,"15,7","64,8",Baleares,Aeropuerto,11973,2027595,1513520,"8,15"
2021,5,Bélgica,11.115,Baja,Individual,"16,4","57,2",Comunidad Valenciana,Carretera,11973,2027595,1513520,"8,28"
2021,5,Bélgica,152,Baja,Individual,"15,9","57,5",Cataluña,Puerto,11973,2027595,1513520,"8,34"
2021,5,Bélgica,76,Baja,Individual,"13,2","62,2",Baleares,Tren,11973,2027595,1513520,"8,13"
2021,6,Bélgica,105.905,Media,Individual,"16,2","82,5",Canarias,Aeropuerto,11973,2027595,1513520,"8,66"
2021,6,Bélgica,18.169,Media,Individual,"19,2","77,2",Andalucía,Carretera,11973,2027595,1513520,"8,68"
2021,6,Bélgica,249,Media,Individual,"17,5","77,9",Baleares,Puerto,11973,2027595,1513520,"8,51"
2021,6,Bélgica,124,Media,Individual,"17,0","75,6",Baleares,Tren,11973,2027595,1513520,"8,46"
2021,7,Bélgica,209.318,Alta,Paquete,"20,9","82,9",Comunidad Valenciana,Aeropuerto,11973,2027595,1513520,"8,87"
2021,7,Bélgica,35.911,Alta,Individual,"19,1","87,7",Comunidad Valenciana,Carretera,11973,2027595,1513520,"8,31"
2021,7,Bélgica,492,Alta,Individual,"19,7","85,5",Baleares,Puerto,11973,2027595,1513520,"8,71"
2021,7,Bélgica,246,Alta,Paquete,"19,3","87,4",Cataluña,Tren,11973,2027595,1513520,"8,59"
2021,8,Bélgica,214.302,Alta,Individual,"20,7","78,8",Comunidad Valenciana,Aeropuerto,11973,2027595,1513520,"8,39"
2021,8,Bélgica,36.766,Alta,Individual,"20,8","81,8",Comunidad Valenciana,Carretera,11973,2027595,1513520,"8,8"
2021,8,Bélgica,504,Alta,Individual,"21,5","79,5",Canarias,Puerto,11973,2027595,1513520,"8,44"
2021,8,Bélgica,252,Alta,Individual,"21,9","81,8",Canarias,Tren,11973,2027595,1513520,"8,5"
2021,9,Bélgica,205.580,Alta,Individual,"19,0","61,3",Andalucía,Aeropuerto,11973,2027595,1513520,"8,31"
2021,9,Bélgica,35.270,Alta,Individual,"15,3","65,7",Andalucía,Carretera,11973,2027595,1513520,"8,32"
2021,9,Bélgica,483,Alta,Individual,"17,2","61,3",Baleares,Puerto,11973,2027595,1513520,"8,69"
2021,9,Bélgica,242,Alta,Individual,"15,5","67,9",Cataluña,Tren,11973,2027595,1513520,"8,34"
2021,10,Bélgica,176.924,Alta,Individual,"11,9","58,3",Andalucía,Aeropuerto,11973,2027595,1513520,"8,15"
2021,10,Bélgica,30.354,Alta,Individual,"14,9","56,2",Cataluña,Carretera,11973,2027595,1513520,"8,26"
2021,10,Bélgica,416,Alta,Paquete,"13,3","52,4",Comunidad Valenciana,Puerto,11973,2027595,1513520,"8,48"
2021,10,Bélgica,208,Alta,Individual,"11,5","51,7",Baleares,Tren,11973,2027595,1513520,"8,25"
2021,11,Bélgica,130.824,Media-Alta,Individual,"9,4","67,3",Canarias,Aeropuerto,11973,2027595,1513520,"8,14"
2021,11,Bélgica,22.445,Media-Alta,Paquete,"7,4","66,4",Comunidad Valenciana,Carretera,11973,2027595,1513520,"8,17"
2021,11,Bélgica,307,Media-Alta,Paquete,"8,1","64,6",Comunidad Valenciana,Puerto,11973,2027595,1513520,"8,3"
2021,11,Bélgica,154,Media-Alta,Paquete,"7,6","62,3",Andalucía,Tren,11973,2027595,1513520,"8,27"
2021,12,Bélgica,64.789,Baja,Paquete,"5,5","69,4",Baleares,Aeropuerto,11973,2027595,1513520,"8,39"
2021,12,Bélgica,11.115,Baja,Individual,"5,2","70,5",Cataluña,Carretera,11973,2027595,1513520,"8,29"
2021,12,Bélgica,152,Baja,Individual,"5,8","72,7",Andalucía,Puerto,11973,2027595,1513520,"7,84"
2021,12,Bélgica,76,Baja,Individual,"4,9","72,8",Comunidad Valenciana,Tren,11973,2027595,1513520,"8,04"
2022,1,Bélgica,104.115,Baja,Individual,"4,3","62,5",Baleares,Aeropuerto,19254,3345019,2785160,"8,05"
2022,1,Bélgica,15.563,Baja,Individual,"3,1","61,8",Andalucía,Carretera,19254,3345019,2785160,"8,12"
2022,1,Bélgica,965,Baja,Individual,"4,9","65,1",Canarias,Puerto,19254,3345019,2785160,"7,96"
2022,1,Bélgica,121,Baja,Paquete,"4,4","69,3",Canarias,Tren,19254,3345019,2785160,"8,03"
2022,2,Bélgica,112.791,Baja,Individual,"4,8","57,6",Baleares,Aeropuerto,19254,3345019,2785160,"8,13"
2022,2,Bélgica,16.860,Baja,Individual,"4,9","55,5",Baleares,Carretera,19254,3345019,2785160,"8,09"
2022,2,Bélgica,1.046,Baja,Individual,"5,3","57,0",Canarias,Puerto,19254,3345019,2785160,"8,08"
2022,2,Bélgica,131,Baja,Individual,"5,6","64,3",Baleares,Tren,19254,3345019,2785160,"7,83"
2022,3,Bélgica,140.988,Media,Individual,"9,7","55,8",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"8,2"
2022,3,Bélgica,21.075,Media,Individual,"7,2","56,6",Baleares,Carretera,19254,3345019,2785160,"8,13"
2022,3,Bélgica,1.307,Media,Individual,"8,1","51,3",Andalucía,Puerto,19254,3345019,2785160,"8,3"
2022,3,Bélgica,163,Media,Paquete,"9,4","51,0",Baleares,Tren,19254,3345019,2785160,"8,46"
2022,4,Bélgica,199.553,Media-Alta,Paquete,"12,4","46,8",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"8,46"
2022,4,Bélgica,29.829,Media-Alta,Paquete,"9,8","49,2",Canarias,Carretera,19254,3345019,2785160,"8,46"
2022,4,Bélgica,1.850,Media-Alta,Paquete,"12,1","53,1",Canarias,Puerto,19254,3345019,2785160,"8,57"
2022,4,Bélgica,231,Media-Alta,Paquete,"10,1","52,2",Comunidad Valenciana,Tren,19254,3345019,2785160,"8,44"
2022,5,Bélgica,184.370,Media,Individual,"16,2","64,5",Cataluña,Aeropuerto,19254,3345019,2785160,"8,15"
2022,5,Bélgica,27.559,Media,Individual,"16,2","57,6",Cataluña,Carretera,19254,3345019,2785160,"8,16"
2022,5,Bélgica,1.709,Media,Individual,"15,2","64,2",Andalucía,Puerto,19254,3345019,2785160,"8,37"
2022,5,Bélgica,214,Media,Individual,"16,3","57,6",Andalucía,Tren,19254,3345019,2785160,"8,3"
2022,6,Bélgica,212.567,Media-Alta,Individual,"18,1","84,3",Cataluña,Aeropuerto,19254,3345019,2785160,"8,63"
2022,6,Bélgica,31.774,Media-Alta,Individual,"16,4","79,8",Comunidad Valenciana,Carretera,19254,3345019,2785160,"8,55"
2022,6,Bélgica,1.970,Media-Alta,Individual,"18,1","81,5",Comunidad Valenciana,Puerto,19254,3345019,2785160,"8,34"
2022,6,Bélgica,246,Media-Alta,Individual,"19,9","77,1",Canarias,Tren,19254,3345019,2785160,"8,69"
2022,7,Bélgica,227.751,Media-Alta,Individual,"19,0","84,1",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"8,76"
2022,7,Bélgica,34.044,Media-Alta,Individual,"20,0","88,7",Baleares,Carretera,19254,3345019,2785160,"8,74"
2022,7,Bélgica,2.111,Media-Alta,Paquete,"20,0","85,7",Canarias,Puerto,19254,3345019,2785160,"8,59"
2022,7,Bélgica,264,Media-Alta,Individual,"21,5","87,3",Comunidad Valenciana,Tren,19254,3345019,2785160,"8,64"
2022,8,Bélgica,364.401,Alta,Individual,"21,4","80,4",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"8,75"
2022,8,Bélgica,54.470,Alta,Individual,"20,6","81,6",Cataluña,Carretera,19254,3345019,2785160,"8,77"
2022,8,Bélgica,3.378,Alta,Paquete,"22,0","83,8",Canarias,Puerto,19254,3345019,2785160,"8,6"
2022,8,Bélgica,422,Alta,Paquete,"19,6","83,6",Andalucía,Tren,19254,3345019,2785160,"8,67"
2022,9,Bélgica,271.132,Alta,Individual,"15,6","62,0",Baleares,Aeropuerto,19254,3345019,2785160,"8,38"
2022,9,Bélgica,40.528,Alta,Paquete,"17,4","65,0",Cataluña,Carretera,19254,3345019,2785160,"8,65"
2022,9,Bélgica,2.513,Alta,Individual,"17,4","60,2",Baleares,Puerto,19254,3345019,2785160,"8,64"
2022,9,Bélgica,314,Alta,Individual,"19,0","62,4",Comunidad Valenciana,Tren,19254,3345019,2785160,"8,46"
2022,10,Bélgica,242.934,Media-Alta,Paquete,"11,5","59,4",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"8,4"
2022,10,Bélgica,36.314,Media-Alta,Paquete,"14,4","57,9",Andalucía,Carretera,19254,3345019,2785160,"8,59"
2022,10,Bélgica,2.252,Media-Alta,Paquete,"15,0","59,7",Baleares,Puerto,19254,3345019,2785160,"8,49"
2022,10,Bélgica,282,Media-Alta,Individual,"12,5","54,8",Comunidad Valenciana,Tren,19254,3345019,2785160,"8,3"
2022,11,Bélgica,125.806,Baja,Individual,"8,0","61,7",Baleares,Aeropuerto,19254,3345019,2785160,"8,25"
2022,11,Bélgica,18.805,Baja,Individual,"9,6","60,4",Andalucía,Carretera,19254,3345019,2785160,"8,0"
2022,11,Bélgica,1.166,Baja,Individual,"9,8","60,1",Cataluña,Puerto,19254,3345019,2785160,"7,8"
2022,11,Bélgica,146,Baja,Individual,"8,3","69,6",Baleares,Tren,19254,3345019,2785160,"8,29"
2022,12,Bélgica,112.791,Baja,Individual,"5,3","69,2",Comunidad Valenciana,Aeropuerto,19254,3345019,2785160,"7,81"
2022,12,Bélgica,16.860,Baja,Paquete,"5,4","70,3",Andalucía,Carretera,19254,3345019,2785160,"8,3"
2022,12,Bélgica,1.046,Baja,Individual,"4,6","68,6",Cataluña,Puerto,19254,3345019,2785160,"7,94"
2022,12,Bélgica,131,Baja,Individual,"4,9","70,2",Comunidad Valenciana,Tren,19254,3345019,2785160,"7,95"
2023,1,Bélgica,121.360,Baja,Individual,"4,5","65,6",Comunidad Valenciana,Aeropuerto,20014,3549419,3043023,"7,82"
2023,1,Bélgica,20.227,Baja,Individual,"3,6","66,5",Comunidad Valenciana,Carretera,20014,3549419,3043023,"8,11"
2023,1,Bélgica,1.721,Baja,Individual,"4,5","62,6",Cataluña,Puerto,20014,3549419,3043023,"7,94"
2023,1,Bélgica,143,Baja,Paquete,"4,5","69,0",Baleares,Tren,20014,3549419,3043023,"8,27"
2023,2,Bélgica,135.363,Baja,Individual,"5,6","61,5",Comunidad Valenciana,Aeropuerto,20014,3549419,3043023,"8,12"
2023,2,Bélgica,22.561,Baja,Individual,"4,0","60,9",Canarias,Carretera,20014,3549419,3043023,"7,86"
2023,2,Bélgica,1.920,Baja,Individual,"4,8","58,6",Cataluña,Puerto,20014,3549419,3043023,"7,93"
2023,2,Bélgica,160,Baja,Individual,"5,7","63,3",Canarias,Tren,20014,3549419,3043023,"8,15"
2023,3,Bélgica,151.700,Media,Individual,"9,4","51,9",Comunidad Valenciana,Aeropuerto,20014,3549419,3043023,"8,23"
2023,3,Bélgica,25.283,Media,Paquete,"8,8","56,8",Comunidad Valenciana,Carretera,20014,3549419,3043023,"8,13"
2023,3,Bélgica,2.152,Media,Paquete,"9,0","51,3",Canarias,Puerto,20014,3549419,3043023,"8,44"
2023,3,Bélgica,179,Media,Individual,"9,6","58,1",Baleares,Tren,20014,3549419,3043023,"7,89"
2023,4,Bélgica,214.714,Media-Alta,Individual,"12,0","52,1",Comunidad Valenciana,Aeropuerto,20014,3549419,3043023,"8,2"
2023,4,Bélgica,35.786,Media-Alta,Individual,"10,3","51,5",Comunidad Valenciana,Carretera,20014,3549419,3043023,"8,17"
2023,4,Bélgica,3.046,Media-Alta,Paquete,"9,1","52,9",Comunidad Valenciana,Puerto,20014,3549419,3043023,"8,36"
2023,4,Bélgica,254,Media-Alta,Paquete,"9,7","54,9",Baleares,Tren,20014,3549419,3043023,"8,35"
2023,5,Bélgica,198.377,Media,Individual,"16,1","57,1",Andalucía,Aeropuerto,20014,3549419,3043023,"8,27"
2023,5,Bélgica,33.063,Media,Individual,"15,4","63,2",Andalucía,Carretera,20014,3549419,3043023,"8,37"
2023,5,Bélgica,2.814,Media,Paquete,"16,4","61,4",Canarias,Puerto,20014,3549419,3043023,"8,36"
2023,5,Bélgica,234,Media,Individual,"16,1","55,9",Comunidad Valenciana,Tren,20014,3549419,3043023,"8,11"
2023,6,Bélgica,191.375,Media,Individual,"16,1","75,5",Andalucía,Aeropuerto,20014,3549419,3043023,"8,8"
2023,6,Bélgica,31.896,Media,Individual,"18,3","77,7",Comunidad Valenciana,Carretera,20014,3549419,3043023,"8,61"
2023,6,Bélgica,2.715,Media,Individual,"16,3","82,4",Cataluña,Puerto,20014,3549419,3043023,"8,6"
2023,6,Bélgica,226,Media,Individual,"19,0","80,8",Andalucía,Tren,20014,3549419,3043023,"8,67"
2023,7,Bélgica,198.377,Media,Individual,"18,3","84,8",Canarias,Aeropuerto,20014,3549419,3043023,"8,31"
2023,7,Bélgica,33.063,Media,Individual,"21,1","87,2",Comunidad Valenciana,Carretera,20014,3549419,3043023,"8,7"
2023,7,Bélgica,2.814,Media,Paquete,"18,7","86,3",Comunidad Valenciana,Puerto,20014,3549419,3043023,"8,57"
2023,7,Bélgica,234,Media,Individual,"21,9","81,1",Canarias,Tren,20014,3549419,3043023,"8,77"
2023,8,Bélgica,378.083,Alta,Individual,"21,3","84,2",Comunidad Valenciana,Aeropuerto,20014,3549419,3043023,"8,34"
