Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Satisfaccion,Temperatura,Precipitacion,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2019,5,Austria,94.534,Media,Individual,"12,8","65,2",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,24"
2019,5,Austria,2.844,Media,Individual,"12,8","67,4",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,23"
2019,5,Austria,588,Media,Individual,"13,8","73,0",Canarias,Puerto,No disponible,No disponible,No disponible,"8,29"
2019,5,Austria,98,Media,Individual,"15,1","70,2",Baleares,Tren,No disponible,No disponible,No disponible,"8,34"
2019,6,Austria,144.106,Alta,Paquete,"19,4","85,3",Canarias,Aeropuerto,No disponible,No disponible,No disponible,"8,95"
2019,6,Austria,4.335,Alta,Individual,"17,5","90,2",Canarias,Carretera,No disponible,No disponible,No disponible,"8,71"
2019,6,Austria,897,Alta,Individual,"16,7","89,8",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,57"
2019,6,Austria,149,Alta,Paquete,"19,5","88,9",Baleares,Tren,No disponible,No disponible,No disponible,"8,51"
2019,7,Austria,97.993,Media,Individual,"17,3","97,8",Baleares,Aeropuerto,No disponible,No disponible,No disponible,"8,66"
2019,7,Austria,2.948,Media,Paquete,"17,7","94,7",Baleares,Carretera,No disponible,No disponible,No disponible,"8,93"
2019,7,Austria,610,Media,Individual,"21,9","96,8",Cataluña,Puerto,No disponible,No disponible,No disponible,"8,56"
2019,7,Austria,102,Media,Individual,"22,0","93,8",Cataluña,Tren,No disponible,No disponible,No disponible,"8,51"
2019,8,Austria,136.036,Media-Alta,Paquete,"21,5","86,0",Baleares,Aeropuerto,No disponible,No disponible,No disponible,"8,73"
2019,8,Austria,4.092,Media-Alta,Individual,"19,6","87,8",Baleares,Carretera,No disponible,No disponible,No disponible,"8,49"
2019,8,Austria,847,Media-Alta,Individual,"18,8","86,9",Baleares,Puerto,No disponible,No disponible,No disponible,"8,59"
2019,8,Austria,141,Media-Alta,Paquete,"21,4","92,3",Baleares,Tren,No disponible,No disponible,No disponible,"8,54"
2019,9,Austria,140.648,Alta,Individual,"16,2","71,3",Canarias,Aeropuerto,No disponible,No disponible,No disponible,"8,73"
2019,9,Austria,4.231,Alta,Paquete,"15,3","76,1",Andalucía,Carretera,No disponible,No disponible,No disponible,"8,62"
2019,9,Austria,875,Alta,Paquete,"15,7","72,2",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,55"
2019,9,Austria,146,Alta,Paquete,"16,4","76,4",Andalucía,Tren,No disponible,No disponible,No disponible,"8,54"
2019,10,Austria,109.521,Media-Alta,Individual,"9,5","69,2",Baleares,Aeropuerto,No disponible,No disponible,No disponible,"8,35"
2019,10,Austria,3.295,Media-Alta,Individual,"9,9","68,1",Cataluña,Carretera,No disponible,No disponible,No disponible,"8,19"
2019,10,Austria,682,Media-Alta,Paquete,"11,8","64,8",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,31"
2019,10,Austria,114,Media-Alta,Individual,"10,6","63,2",Baleares,Tren,No disponible,No disponible,No disponible,"8,36"
2019,11,Austria,78.393,Media,Individual,"5,0","70,4",Andalucía,Aeropuerto,No disponible,No disponible,No disponible,"8,13"
2019,11,Austria,2.358,Media,Paquete,"4,2","79,2",Baleares,Carretera,No disponible,No disponible,No disponible,"8,37"
2019,11,Austria,488,Media,Individual,"4,7","75,7",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,08"
2019,11,Austria,81,Media,Paquete,"4,8","71,4",Canarias,Tren,No disponible,No disponible,No disponible,"8,45"
2019,12,Austria,51.879,Baja,Individual,"2,1","80,9",Cataluña,Aeropuerto,No disponible,No disponible,No disponible,"8,01"
2019,12,Austria,1.561,Baja,Individual,"2,0","81,5",Baleares,Carretera,No disponible,No disponible,No disponible,"8,17"
2019,12,Austria,323,Baja,Paquete,"1,1","78,2",Andalucía,Puerto,No disponible,No disponible,No disponible,"8,11"
2019,12,Austria,54,Baja,Individual,"2,9","79,5",Cataluña,Tren,No disponible,No disponible,No disponible,"8,11"
2020,1,Austria,24.125,Alta,Individual,"1,9","76,5",Comunidad de Madrid,Aeropuerto,2727,454878,264718,"8,26"
2020,1,Austria,2.579,Alta,Paquete,"0,1","78,8",Cataluña,Carretera,2727,454878,264718,"8,02"
2020,1,Austria,134,Alta,Individual,"0,1","77,0",Canarias,Puerto,2727,454878,264718,"8,21"
2020,1,Austria,27,Alta,Individual,"1,5","77,0",Canarias,Tren,2727,454878,264718,"8,28"
2020,2,Austria,40.207,Alta,Individual,"2,8","66,4",Cataluña,Aeropuerto,2727,454878,264718,"8,15"
2020,2,Austria,4.298,Alta,Individual,"1,6","72,8",Comunidad de Madrid,Carretera,2727,454878,264718,"8,11"
2020,2,Austria,224,Alta,Individual,"1,8","73,5",Baleares,Puerto,2727,454878,264718,"8,06"
2020,2,Austria,45,Alta,Individual,"1,5","72,0",Cataluña,Tren,2727,454878,264718,"8,09"
2020,3,Austria,19.300,Alta,Individual,"5,5","69,3",Canarias,Aeropuerto,2727,454878,264718,"8,02"
2020,3,Austria,2.063,Alta,Individual,"6,6","60,7",Comunidad de Madrid,Carretera,2727,454878,264718,"7,83"
2020,3,Austria,107,Alta,Individual,"7,7","68,7",Cataluña,Puerto,2727,454878,264718,"8,05"
2020,3,Austria,21,Alta,Individual,"6,7","61,2",Cataluña,Tren,2727,454878,264718,"8,1"
2020,4,Austria,804,Baja,Individual,"9,8","63,9",Baleares,Aeropuerto,2727,454878,264718,"8,29"
2020,4,Austria,86,Baja,Individual,"9,8","63,8",Cataluña,Carretera,2727,454878,264718,"8,29"
2020,4,Austria,4,Baja,Individual,"10,3","56,9",Cataluña,Puerto,2727,454878,264718,"8,38"
2020,4,Austria,1,Baja,Individual,"10,9","61,0",Cataluña,Tren,2727,454878,264718,"8,33"
2020,5,Austria,482,Baja,Individual,"14,5","72,2",Baleares,Aeropuerto,2727,454878,264718,"8,24"
2020,5,Austria,52,Baja,Individual,"12,7","71,5",Cataluña,Carretera,2727,454878,264718,"8,31"
2020,5,Austria,3,Baja,Paquete,"12,2","66,3",Baleares,Puerto,2727,454878,264718,"8,32"
2020,5,Austria,1,Baja,Paquete,"14,2","67,8",Canarias,Tren,2727,454878,264718,"8,32"
2020,6,Austria,4.020,Baja,Individual,"16,8","89,9",Comunidad de Madrid,Aeropuerto,2727,454878,264718,"8,6"
2020,6,Austria,430,Baja,Individual,"17,5","92,1",Cataluña,Carretera,2727,454878,264718,"8,53"
2020,6,Austria,22,Baja,Individual,"18,8","86,2",Baleares,Puerto,2727,454878,264718,"8,47"
2020,6,Austria,4,Baja,Individual,"18,5","94,4",Baleares,Tren,2727,454878,264718,"8,74"
2020,7,Austria,13.670,Media,Individual,"21,1","92,8",Baleares,Aeropuerto,2727,454878,264718,"8,61"
2020,7,Austria,1.461,Media,Paquete,"18,5","97,3",Cataluña,Carretera,2727,454878,264718,"8,7"
2020,7,Austria,76,Media,Individual,"21,4","94,4",Canarias,Puerto,2727,454878,264718,"8,37"
2020,7,Austria,15,Media,Paquete,"20,5","93,0",Andalucía,Tren,2727,454878,264718,"8,69"
2020,8,Austria,20.104,Alta,Individual,"17,4","91,6",Baleares,Aeropuerto,2727,454878,264718,"8,5"
2020,8,Austria,2.149,Alta,Individual,"21,3","88,7",Baleares,Carretera,2727,454878,264718,"8,66"
2020,8,Austria,112,Alta,Individual,"19,4","92,3",Baleares,Puerto,2727,454878,264718,"8,54"
2020,8,Austria,22,Alta,Individual,"20,6","94,6",Cataluña,Tren,2727,454878,264718,"8,76"
2020,9,Austria,16.405,Media-Alta,Individual,"15,0","77,3",Andalucía,Aeropuerto,2727,454878,264718,"8,33"
2020,9,Austria,1.754,Media-Alta,Individual,"15,9","79,0",Baleares,Carretera,2727,454878,264718,"8,51"
2020,9,Austria,91,Media-Alta,Individual,"14,9","79,2",Canarias,Puerto,2727,454878,264718,"8,75"
2020,9,Austria,18,Media-Alta,Individual,"14,7","71,3",Cataluña,Tren,2727,454878,264718,"8,48"
2020,10,Austria,10.454,Media,Individual,"9,6","61,6",Comunidad de Madrid,Aeropuerto,2727,454878,264718,"8,16"
2020,10,Austria,1.118,Media,Paquete,"11,3","68,6",Canarias,Carretera,2727,454878,264718,"8,49"
2020,10,Austria,58,Media,Individual,"12,3","66,9",Baleares,Puerto,2727,454878,264718,"8,19"
2020,10,Austria,12,Media,Individual,"10,2","60,8",Cataluña,Tren,2727,454878,264718,"8,36"
2020,11,Austria,7.237,Baja,Paquete,"6,1","71,5",Baleares,Aeropuerto,2727,454878,264718,"8,04"
2020,11,Austria,774,Baja,Paquete,"5,6","77,3",Comunidad de Madrid,Carretera,2727,454878,264718,"8,3"
2020,11,Austria,40,Baja,Individual,"6,1","80,0",Cataluña,Puerto,2727,454878,264718,"7,88"
2020,11,Austria,8,Baja,Individual,"5,7","73,8",Canarias,Tren,2727,454878,264718,"8,16"
2020,12,Austria,4.020,Baja,Individual,"2,8","82,6",Canarias,Aeropuerto,2727,454878,264718,"8,3"
2020,12,Austria,430,Baja,Paquete,"1,9","75,9",Comunidad de Madrid,Carretera,2727,454878,264718,"8,04"
2020,12,Austria,22,Baja,Individual,"1,5","77,4",Cataluña,Puerto,2727,454878,264718,"8,24"
2020,12,Austria,4,Baja,Individual,"2,6","76,8",Cataluña,Tren,2727,454878,264718,"8,17"
2021,1,Austria,5.176,Baja,Individual,"0,1","78,6",Baleares,Aeropuerto,4302,704169,508715,"7,9"
2021,1,Austria,296,Baja,Individual,"0,1","74,1",Baleares,Carretera,4302,704169,508715,"7,95"
2021,1,Austria,11,Baja,Individual,"0,4","74,6",Baleares,Puerto,4302,704169,508715,"8,02"
2021,1,Austria,5,Baja,Individual,"1,5","73,9",Cataluña,Tren,4302,704169,508715,"8,13"
2021,2,Austria,6.471,Baja,Individual,"2,2","71,7",Baleares,Aeropuerto,4302,704169,508715,"7,9"
2021,2,Austria,371,Baja,Individual,"2,7","73,1",Andalucía,Carretera,4302,704169,508715,"8,16"
2021,2,Austria,14,Baja,Individual,"2,0","70,0",Cataluña,Puerto,4302,704169,508715,"8,22"
2021,2,Austria,7,Baja,Paquete,"2,0","73,1",Baleares,Tren,4302,704169,508715,"8,27"
2021,3,Austria,7.765,Baja,Individual,"7,4","60,4",Cataluña,Aeropuerto,4302,704169,508715,"8,03"
2021,3,Austria,445,Baja,Individual,"5,6","61,8",Cataluña,Carretera,4302,704169,508715,"7,89"
2021,3,Austria,16,Baja,Individual,"6,8","65,9",Cataluña,Puerto,4302,704169,508715,"8,21"
2021,3,Austria,8,Baja,Individual,"6,0","69,2",Canarias,Tren,4302,704169,508715,"8,1"
2021,4,Austria,8.628,Baja,Individual,"10,5","64,1",Comunidad Valenciana,Aeropuerto,4302,704169,508715,"8,18"
2021,4,Austria,494,Baja,Individual,"10,8","62,6",Cataluña,Carretera,4302,704169,508715,"8,27"
2021,4,Austria,18,Baja,Individual,"11,6","62,1",Baleares,Puerto,4302,704169,508715,"8,33"
2021,4,Austria,9,Baja,Individual,"9,7","56,9",Comunidad Valenciana,Tren,4302,704169,508715,"8,33"
2021,5,Austria,23.725,Baja,Paquete,"15,0","72,8",Andalucía,Aeropuerto,4302,704169,508715,"8,5"
2021,5,Austria,1.359,Baja,Individual,"13,9","71,3",Baleares,Carretera,4302,704169,508715,"8,23"
2021,5,Austria,50,Baja,Individual,"12,5","74,1",Comunidad Valenciana,Puerto,4302,704169,508715,"8,39"
2021,5,Austria,25,Baja,Individual,"13,9","69,7",Canarias,Tren,4302,704169,508715,"8,3"
2021,6,Austria,53.921,Alta,Individual,"15,8","86,9",Canarias,Aeropuerto,4302,704169,508715,"8,51"
2021,6,Austria,3.088,Alta,Individual,"18,3","85,8",Cataluña,Carretera,4302,704169,508715,"8,48"
2021,6,Austria,114,Alta,Individual,"16,4","87,8",Canarias,Puerto,4302,704169,508715,"8,63"
2021,6,Austria,57,Alta,Individual,"19,6","93,0",Baleares,Tren,4302,704169,508715,"8,58"
2021,7,Austria,65.568,Alta,Individual,"18,3","93,7",Cataluña,Aeropuerto,4302,704169,508715,"8,44"
2021,7,Austria,3.755,Alta,Individual,"17,9","90,3",Cataluña,Carretera,4302,704169,508715,"8,37"
2021,7,Austria,139,Alta,Individual,"18,4","94,0",Baleares,Puerto,4302,704169,508715,"8,51"
2021,7,Austria,70,Alta,Paquete,"20,6","97,5",Andalucía,Tren,4302,704169,508715,"8,92"
2021,8,Austria,97.058,Alta,Individual,"19,3","92,1",Baleares,Aeropuerto,4302,704169,508715,"8,65"
2021,8,Austria,5.558,Alta,Individual,"21,0","86,6",Andalucía,Carretera,4302,704169,508715,"8,34"
2021,8,Austria,206,Alta,Individual,"21,7","87,9",Baleares,Puerto,4302,704169,508715,"8,76"
2021,8,Austria,103,Alta,Paquete,"18,8","87,6",Andalucía,Tren,4302,704169,508715,"8,87"
2021,9,Austria,68.156,Alta,Paquete,"15,6","70,9",Baleares,Aeropuerto,4302,704169,508715,"8,65"
2021,9,Austria,3.903,Alta,Individual,"17,0","74,5",Cataluña,Carretera,4302,704169,508715,"8,63"
2021,9,Austria,145,Alta,Individual,"15,4","75,3",Andalucía,Puerto,4302,704169,508715,"8,5"
2021,9,Austria,72,Alta,Individual,"14,1","76,7",Cataluña,Tren,4302,704169,508715,"8,51"
2021,10,Austria,53.921,Alta,Paquete,"10,0","64,8",Andalucía,Aeropuerto,4302,704169,508715,"8,31"
2021,10,Austria,3.088,Alta,Individual,"12,7","68,9",Baleares,Carretera,4302,704169,508715,"8,31"
2021,10,Austria,114,Alta,Paquete,"10,3","69,5",Cataluña,Puerto,4302,704169,508715,"8,58"
2021,10,Austria,57,Alta,Individual,"11,8","66,7",Canarias,Tren,4302,704169,508715,"8,29"
2021,11,Austria,28.039,Media,Individual,"6,2","76,5",Cataluña,Aeropuerto,4302,704169,508715,"8,15"
2021,11,Austria,1.606,Media,Individual,"5,7","76,4",Cataluña,Carretera,4302,704169,508715,"7,87"
2021,11,Austria,59,Media,Individual,"4,8","77,9",Comunidad Valenciana,Puerto,4302,704169,508715,"7,89"
2021,11,Austria,30,Media,Individual,"6,9","71,2",Baleares,Tren,4302,704169,508715,"8,19"
2021,12,Austria,12.941,Baja,Paquete,"2,0","79,5",Andalucía,Aeropuerto,4302,704169,508715,"8,37"
2021,12,Austria,741,Baja,Individual,"1,1","83,3",Comunidad Valenciana,Carretera,4302,704169,508715,"8,1"
2021,12,Austria,27,Baja,Individual,"1,3","84,9",Baleares,Puerto,4302,704169,508715,"8,16"
2021,12,Austria,14,Baja,Paquete,"1,5","77,9",Comunidad Valenciana,Tren,4302,704169,508715,"8,24"
2022,1,Austria,17.824,Baja,Individual,"1,3","76,1",Baleares,Aeropuerto,8268,1437442,1233621,"8,21"
2022,1,Austria,1.085,Baja,Individual,"1,2","77,0",Cataluña,Carretera,8268,1437442,1233621,"8,1"
2022,1,Austria,114,Baja,Individual,"1,2","76,5",Andalucía,Puerto,8268,1437442,1233621,"7,9"
2022,1,Austria,19,Baja,Paquete,"0,3","79,1",Canarias,Tren,8268,1437442,1233621,"8,11"
2022,2,Austria,31.192,Baja,Individual,"1,6","70,2",Cataluña,Aeropuerto,8268,1437442,1233621,"8,29"
2022,2,Austria,1.900,Baja,Paquete,"2,3","71,0",Cataluña,Carretera,8268,1437442,1233621,"8,5"
2022,2,Austria,200,Baja,Individual,"1,8","68,2",Baleares,Puerto,8268,1437442,1233621,"8,2"
2022,2,Austria,33,Baja,Individual,"3,0","67,2",Cataluña,Tren,8268,1437442,1233621,"8,22"
2022,3,Austria,46.342,Baja,Individual,"6,3","62,3",Canarias,Aeropuerto,8268,1437442,1233621,"8,13"
2022,3,Austria,2.822,Baja,Paquete,"5,1","61,1",Andalucía,Carretera,8268,1437442,1233621,"8,44"
2022,3,Austria,297,Baja,Individual,"7,2","64,2",Baleares,Puerto,8268,1437442,1233621,"8,11"
2022,3,Austria,50,Baja,Individual,"5,6","64,7",Canarias,Tren,8268,1437442,1233621,"7,81"
2022,4,Austria,75.751,Media,Individual,"9,6","60,9",Baleares,Aeropuerto,8268,1437442,1233621,"8,39"
2022,4,Austria,4.613,Media,Paquete,"9,1","64,5",Baleares,Carretera,8268,1437442,1233621,"8,32"
2022,4,Austria,486,Media,Individual,"8,8","61,7",Baleares,Puerto,8268,1437442,1233621,"8,39"
2022,4,Austria,81,Media,Paquete,"11,4","57,9",Baleares,Tren,8268,1437442,1233621,"8,52"
2022,5,Austria,99.814,Media-Alta,Paquete,"13,2","74,0",Canarias,Aeropuerto,8268,1437442,1233621,"8,45"
2022,5,Austria,6.078,Media-Alta,Individual,"14,4","73,9",Cataluña,Carretera,8268,1437442,1233621,"8,28"
2022,5,Austria,640,Media-Alta,Individual,"12,1","70,8",Comunidad Valenciana,Puerto,8268,1437442,1233621,"8,13"
2022,5,Austria,107,Media-Alta,Individual,"12,5","71,8",Baleares,Tren,8268,1437442,1233621,"8,25"
2022,6,Austria,147.047,Alta,Paquete,"18,6","93,9",Cataluña,Aeropuerto,8268,1437442,1233621,"8,69"
2022,6,Austria,8.955,Alta,Paquete,"18,5","87,5",Cataluña,Carretera,8268,1437442,1233621,"8,73"
2022,6,Austria,943,Alta,Individual,"18,7","89,5",Cataluña,Puerto,8268,1437442,1233621,"8,77"
2022,6,Austria,157,Alta,Individual,"16,8","90,5",Comunidad Valenciana,Tren,8268,1437442,1233621,"8,6"
2022,7,Austria,90.902,Media-Alta,Individual,"17,8","97,7",Canarias,Aeropuerto,8268,1437442,1233621,"8,37"
2022,7,Austria,5.536,Media-Alta,Individual,"20,7","97,1",Comunidad Valenciana,Carretera,8268,1437442,1233621,"8,64"
2022,7,Austria,583,Media-Alta,Paquete,"17,2","91,0",Andalucía,Puerto,8268,1437442,1233621,"8,66"
2022,7,Austria,97,Media-Alta,Individual,"21,1","95,9",Andalucía,Tren,8268,1437442,1233621,"8,55"
2022,8,Austria,129.223,Alta,Individual,"21,7","85,6",Baleares,Aeropuerto,8268,1437442,1233621,"8,55"
2022,8,Austria,7.869,Alta,Individual,"17,7","90,0",Cataluña,Carretera,8268,1437442,1233621,"8,59"
2022,8,Austria,828,Alta,Individual,"20,9","92,2",Andalucía,Puerto,8268,1437442,1233621,"8,62"
2022,8,Austria,138,Alta,Individual,"18,6","90,7",Cataluña,Tren,8268,1437442,1233621,"8,32"
2022,9,Austria,117.637,Alta,Paquete,"14,6","73,6",Baleares,Aeropuerto,8268,1437442,1233621,"8,68"
2022,9,Austria,7.164,Alta,Individual,"16,3","74,1",Andalucía,Carretera,8268,1437442,1233621,"8,5"
2022,9,Austria,754,Alta,Individual,"17,8","70,3",Baleares,Puerto,8268,1437442,1233621,"8,51"
2022,9,Austria,126,Alta,Paquete,"15,6","77,2",Comunidad Valenciana,Tren,8268,1437442,1233621,"8,5"
2022,10,Austria,75.751,Media,Individual,"9,8","66,2",Andalucía,Aeropuerto,8268,1437442,1233621,"8,13"
2022,10,Austria,4.613,Media,Paquete,"11,4","61,2",Baleares,Carretera,8268,1437442,1233621,"8,38"
2022,10,Austria,486,Media,Individual,"11,9","62,9",Cataluña,Puerto,8268,1437442,1233621,"8,11"
2022,10,Austria,81,Media,Individual,"10,5","66,8",Baleares,Tren,8268,1437442,1233621,"8,23"
2022,11,Austria,37.431,Baja,Paquete,"4,8","76,2",Comunidad Valenciana,Aeropuerto,8268,1437442,1233621,"8,1"
2022,11,Austria,2.279,Baja,Individual,"4,4","75,9",Baleares,Carretera,8268,1437442,1233621,"8,17"
2022,11,Austria,240,Baja,Individual,"4,6","78,9",Baleares,Puerto,8268,1437442,1233621,"8,1"
2022,11,Austria,40,Baja,Individual,"4,9","70,0",Baleares,Tren,8268,1437442,1233621,"8,29"
2022,12,Austria,22.280,Baja,Individual,"1,8","75,3",Baleares,Aeropuerto,8268,1437442,1233621,"8,17"
2022,12,Austria,1.357,Baja,Individual,"1,2","81,9",Baleares,Carretera,8268,1437442,1233621,"7,83"
2022,12,Austria,143,Baja,Individual,"1,5","75,6",Andalucía,Puerto,8268,1437442,1233621,"8,28"
2022,12,Austria,24,Baja,Individual,"1,1","83,6",Andalucía,Tren,8268,1437442,1233621,"8,24"
2023,1,Austria,40.172,Baja,Individual,"0,2","76,1",Cataluña,Aeropuerto,9219,1625472,1457245,"7,87"
2023,1,Austria,3.231,Baja,Individual,"0,3","77,2",Comunidad Valenciana,Carretera,9219,1625472,1457245,"7,89"
2023,1,Austria,175,Baja,Individual,"1,8","76,4",Comunidad Valenciana,Puerto,9219,1625472,1457245,"7,98"
2023,1,Austria,44,Baja,Individual,"0,9","74,9",Cataluña,Tren,9219,1625472,1457245,"8,01"
2023,2,Austria,48.206,Baja,Individual,"2,1","71,9",Baleares,Aeropuerto,9219,1625472,1457245,"8,07"
2023,2,Austria,3.877,Baja,Individual,"2,0","65,5",Comunidad Valenciana,Carretera,9219,1625472,1457245,"7,93"
2023,2,Austria,210,Baja,Individual,"2,0","68,0",Baleares,Puerto,9219,1625472,1457245,"8,1"
2023,2,Austria,52,Baja,Individual,"1,0","65,1",Baleares,Tren,9219,1625472,1457245,"7,87"
2023,3,Austria,63.127,Baja,Individual,"5,3","60,7",Baleares,Aeropuerto,9219,1625472,1457245,"8,16"
2023,3,Austria,5.078,Baja,Paquete,"7,3","66,5",Comunidad Valenciana,Carretera,9219,1625472,1457245,"8,35"
2023,3,Austria,274,Baja,Individual,"6,2","66,6",Baleares,Puerto,9219,1625472,1457245,"8,3"
2023,3,Austria,69,Baja,Individual,"5,7","69,8",Cataluña,Tren,9219,1625472,1457245,"7,9"
2023,4,Austria,137.731,Alta,Paquete,"11,1","64,4",Cataluña,Aeropuerto,9219,1625472,1457245,"8,35"
2023,4,Austria,11.078,Alta,Individual,"11,2","60,7",Baleares,Carretera,9219,1625472,1457245,"8,37"
2023,4,Austria,599,Alta,Individual,"9,1","61,0",Comunidad Valenciana,Puerto,9219,1625472,1457245,"8,15"
2023,4,Austria,150,Alta,Individual,"8,4","55,3",Canarias,Tren,9219,1625472,1457245,"8,26"
2023,5,Austria,154.948,Alta,Individual,"14,2","69,4",Canarias,Aeropuerto,9219,1625472,1457245,"8,18"
2023,5,Austria,12.463,Alta,Individual,"12,2","65,5",Cataluña,Carretera,9219,1625472,1457245,"8,4"
2023,5,Austria,674,Alta,Paquete,"13,3","74,4",Canarias,Puerto,9219,1625472,1457245,"8,49"
2023,5,Austria,168,Alta,Individual,"14,8","74,8",Baleares,Tren,9219,1625472,1457245,"8,4"
2023,6,Austria,174.461,Alta,Individual,"20,0","90,3",Baleares,Aeropuerto,9219,1625472,1457245,"8,72"
2023,6,Austria,14.033,Alta,Individual,"19,0","94,2",Baleares,Carretera,9219,1625472,1457245,"8,73"
2023,6,Austria,759,Alta,Individual,"15,3","91,1",Canarias,Puerto,9219,1625472,1457245,"8,39"
2023,6,Austria,190,Alta,Individual,"17,0","91,4",Cataluña,Tren,9219,1625472,1457245,"8,36"
2023,7,Austria,131.993,Media-Alta,Individual,"19,3","92,9",Comunidad Valenciana,Aeropuerto,9219,1625472,1457245,"8,49"
2023,7,Austria,10.617,Media-Alta,Individual,"20,0","95,2",Comunidad Valenciana,Carretera,9219,1625472,1457245,"8,43"
2023,7,Austria,574,Media-Alta,Individual,"18,8","93,2",Baleares,Puerto,9219,1625472,1457245,"8,32"
2023,7,Austria,143,Media-Alta,Individual,"21,4","90,6",Cataluña,Tren,9219,1625472,1457245,"8,75"
2023,8,Austria,169.869,Alta,Individual,"18,8","94,6",Andalucía,Aeropuerto,9219,1625472,1457245,"8,6"
2023,8,Austria,13.663,Alta,Paquete,"19,2","88,5",Baleares,Carretera,9219,1625472,1457245,"8,76"
2023,8,Austria,739,Alta,Individual,"19,0","87,5",Baleares,Puerto,9219,1625472,1457245,"8,41"
2023,8,Austria,185,Alta,Paquete,"17,8","93,3",Comunidad Valenciana,Tren,9219,1625472,1457245,"8,88"
2023,9,Austria,143.470,Alta,Individual,"16,7","75,2",Baleares,Aeropuerto,9219,1625472,1457245,"8,72"
2023,9,Austria,11.540,Alta,Individual,"16,6","75,8",Comunidad Valenciana,Carretera,9219,1625472,1457245,"8,36"
2023,9,Austria,624,Alta,Individual,"14,5","74,1",Baleares,Puerto,9219,1625472,1457245,"8,72"
2023,9,Austria,156,Alta,Individual,"14,1","78,9",Cataluña,Tren,9219,1625472,1457245,"8,52"
2023,10,Austria,112.481,Media-Alta,Paquete,"12,2","61,7",Cataluña,Aeropuerto,9219,1625472,1457245,"8,39"
2023,10,Austria,9.047,Media-Alta,Paquete,"11,9","68,3",Canarias,Carretera,9219,1625472,1457245,"8,57"
2023,10,Austria,489,Media-Alta,Individual,"10,1","63,4",Baleares,Puerto,9219,1625472,1457245,"8,31"
2023,10,Austria,122,Media-Alta,Individual,"10,5","65,4",Cataluña,Tren,9219,1625472,1457245,"8,23"
2023,11,Austria,51.650,Baja,Individual,"4,4","72,0",Andalucía,Aeropuerto,9219,1625472,1457245,"8,08"
2023,11,Austria,4.154,Baja,Individual,"5,8","70,1",Cataluña,Carretera,9219,1625472,1457245,"8,1"
2023,11,Austria,225,Baja,Individual,"5,8","75,6",Baleares,Puerto,9219,1625472,1457245,"8,14"
2023,11,Austria,56,Baja,Individual,"4,6","76,1",Baleares,Tren,9219,1625472,1457245,"8,12"
2023,12,Austria,34.433,Baja,Paquete,"2,3","75,7",Baleares,Aeropuerto,9219,1625472,1457245,"8,28"
2023,12,Austria,2.770,Baja,Individual,"2,3","84,5",Comunidad Valenciana,Carretera,9219,1625472,1457245,"8,22"
